TERYT Gminy,Gmina,Powiat,Województwo,Liczba komisji,Liczba uwzględnionych komisji,Komisja otrzymała kart do głosowania,Liczba wyborców uprawnionych do głosowania,Nie wykorzystano kart do głosowania,"Liczba wyborców, którym wydano karty do głosowania w lokalu wyborczym","Liczba wyborców, którym wysłano pakiety wyborcze","Liczba wyborców, którym wydano karty do głosowania w lokalu wyborczym oraz w głosowaniu korespondencyjnym (łącznie)",Liczba wyborców głosujących przez pełnomocnika,Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania,Liczba otrzymanych kopert zwrotnych,"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu","Liczba kopert zwrotnych, w których oświadczenie nie było podpisane","Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania","Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania",Liczba kopert na kartę do głosowania wrzuconych do urny,Liczba kart wyjętych z urny,W tym liczba kart wyjętych z kopert na kartę do głosowania,Liczba kart nieważnych,Liczba kart ważnych,Liczba głosów nieważnych,W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów,W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata,W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata,Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów,NAWROCKI Karol Tadeusz,TRZASKOWSKI Rafał Kazimierz
181006,gm. Rakszawa,łańcucki,podkarpackie,7,7,5508.0,5546.0,1596.0,3912.0,0.0,3912.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.0,0.0,0.0,3911.0,31.0,13.0,18.0,0.0,3880.0,3222.0,658.0
181007,gm. Żołynia,łańcucki,podkarpackie,6,6,5360.0,5414.0,1532.0,3828.0,0.0,3828.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3828.0,0.0,0.0,3828.0,26.0,11.0,15.0,0.0,3802.0,2973.0,829.0
181101,m. Mielec,mielecki,podkarpackie,33,33,43280.0,43221.0,12838.0,30442.0,23.0,30465.0,68.0,458.0,23.0,2.0,0.0,0.0,0.0,21.0,30459.0,19.0,0.0,30459.0,257.0,137.0,120.0,0.0,30202.0,18285.0,11917.0
181102,gm. Borowa,mielecki,podkarpackie,10,10,4135.0,4113.0,1246.0,2889.0,0.0,2889.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.0,0.0,0.0,2889.0,31.0,17.0,14.0,0.0,2858.0,2170.0,688.0
181103,gm. Czermin,mielecki,podkarpackie,9,9,5339.0,5369.0,1592.0,3747.0,1.0,3748.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,3748.0,1.0,0.0,3748.0,28.0,12.0,16.0,0.0,3720.0,3081.0,639.0
181104,gm. Gawłuszowice,mielecki,podkarpackie,7,7,2095.0,2086.0,619.0,1476.0,1.0,1477.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1477.0,1.0,0.0,1477.0,16.0,7.0,9.0,0.0,1461.0,1229.0,232.0
181105,gm. Mielec,mielecki,podkarpackie,9,9,10298.0,10321.0,2973.0,7325.0,3.0,7328.0,17.0,71.0,3.0,0.0,0.0,0.0,0.0,3.0,7327.0,3.0,0.0,7327.0,64.0,26.0,38.0,0.0,7263.0,5250.0,2013.0
181106,gm. Padew Narodowa,mielecki,podkarpackie,11,11,4007.0,3961.0,1307.0,2700.0,2.0,2702.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,2702.0,2.0,0.0,2702.0,15.0,9.0,6.0,0.0,2687.0,2255.0,432.0
181107,gm. Przecław,mielecki,podkarpackie,12,12,8962.0,8991.0,2664.0,6298.0,0.0,6298.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6298.0,0.0,0.0,6298.0,40.0,15.0,25.0,0.0,6258.0,5072.0,1186.0
181108,gm. Radomyśl Wielki,mielecki,podkarpackie,14,14,10731.0,10720.0,3382.0,7349.0,2.0,7351.0,11.0,68.0,2.0,0.0,0.0,0.0,0.0,2.0,7351.0,2.0,0.0,7351.0,54.0,20.0,34.0,0.0,7297.0,5920.0,1377.0
181109,gm. Tuszów Narodowy,mielecki,podkarpackie,8,8,6234.0,6253.0,1725.0,4509.0,1.0,4510.0,18.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,4510.0,1.0,0.0,4510.0,27.0,17.0,10.0,0.0,4483.0,3583.0,900.0
181110,gm. Wadowice Górne,mielecki,podkarpackie,11,11,5755.0,5855.0,1761.0,3994.0,0.0,3994.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3994.0,0.0,0.0,3994.0,25.0,7.0,18.0,0.0,3969.0,3352.0,617.0
181201,gm. Harasiuki,niżański,podkarpackie,14,14,4600.0,4487.0,1755.0,2845.0,0.0,2845.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,0.0,0.0,2844.0,21.0,12.0,9.0,0.0,2823.0,2376.0,447.0
181202,gm. Jarocin,niżański,podkarpackie,9,9,4140.0,4066.0,1665.0,2475.0,0.0,2475.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.0,0.0,0.0,2475.0,27.0,10.0,17.0,0.0,2448.0,1944.0,504.0
181203,gm. Jeżowe,niżański,podkarpackie,13,13,7615.0,7494.0,2268.0,5347.0,0.0,5347.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5346.0,0.0,0.0,5346.0,27.0,16.0,11.0,0.0,5319.0,4927.0,392.0
181204,gm. Krzeszów,niżański,podkarpackie,8,8,3271.0,3219.0,1197.0,2074.0,0.0,2074.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.0,0.0,0.0,2074.0,9.0,6.0,3.0,0.0,2065.0,1706.0,359.0
181205,gm. Nisko,niżański,podkarpackie,18,18,16645.0,16131.0,5978.0,10667.0,4.0,10671.0,16.0,169.0,4.0,0.0,0.0,0.0,0.0,4.0,10671.0,4.0,0.0,10671.0,69.0,36.0,33.0,0.0,10602.0,7434.0,3168.0
181206,gm. Rudnik nad Sanem,niżański,podkarpackie,8,8,7629.0,7433.0,3059.0,4570.0,2.0,4572.0,27.0,80.0,2.0,0.0,0.0,0.0,0.0,2.0,4571.0,2.0,0.0,4571.0,26.0,10.0,16.0,0.0,4545.0,3283.0,1262.0
181207,gm. Ulanów,niżański,podkarpackie,13,13,6424.0,6325.0,2454.0,3970.0,1.0,3971.0,18.0,109.0,1.0,0.0,0.0,0.0,0.0,1.0,3971.0,1.0,0.0,3971.0,40.0,18.0,22.0,0.0,3931.0,3158.0,773.0
181301,gm. Bircza,przemyski,podkarpackie,12,12,4933.0,4850.0,1828.0,3105.0,0.0,3105.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3105.0,0.0,1.0,3104.0,15.0,7.0,8.0,0.0,3089.0,2588.0,501.0
181302,gm. Dubiecko,przemyski,podkarpackie,12,12,6892.0,6893.0,2482.0,4410.0,1.0,4411.0,9.0,78.0,1.0,0.0,0.0,0.0,0.0,1.0,4411.0,1.0,0.0,4411.0,36.0,13.0,23.0,0.0,4375.0,3506.0,869.0
181303,gm. Fredropol,przemyski,podkarpackie,13,13,4146.0,4169.0,1468.0,2678.0,0.0,2678.0,7.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.0,0.0,0.0,2678.0,10.0,6.0,4.0,0.0,2668.0,2059.0,609.0
181304,gm. Krasiczyn,przemyski,podkarpackie,6,6,3887.0,3884.0,1225.0,2662.0,1.0,2663.0,16.0,121.0,1.0,0.0,0.0,0.0,0.0,1.0,2663.0,1.0,0.0,2663.0,31.0,14.0,17.0,0.0,2632.0,1786.0,846.0
181305,gm. Krzywcza,przemyski,podkarpackie,9,9,3601.0,3586.0,1272.0,2329.0,3.0,2332.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,3.0,2332.0,3.0,0.0,2332.0,12.0,6.0,6.0,0.0,2320.0,1985.0,335.0
181306,gm. Medyka,przemyski,podkarpackie,9,9,5069.0,5023.0,1725.0,3344.0,7.0,3351.0,5.0,41.0,6.0,0.0,0.0,0.0,0.0,6.0,3350.0,6.0,0.0,3350.0,22.0,11.0,11.0,0.0,3328.0,2472.0,856.0
181307,gm. Orły,przemyski,podkarpackie,13,13,6645.0,6555.0,2168.0,4477.0,0.0,4477.0,11.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4477.0,0.0,0.0,4477.0,27.0,13.0,14.0,0.0,4450.0,3499.0,951.0
181308,gm. Przemyśl,przemyski,podkarpackie,14,14,7926.0,7797.0,2486.0,5440.0,2.0,5442.0,8.0,99.0,2.0,0.0,0.0,0.0,0.0,2.0,5442.0,2.0,0.0,5442.0,37.0,23.0,14.0,0.0,5405.0,3773.0,1632.0
181309,gm. Stubno,przemyski,podkarpackie,6,6,2940.0,2904.0,1208.0,1732.0,0.0,1732.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.0,0.0,0.0,1732.0,5.0,3.0,2.0,0.0,1727.0,1327.0,400.0
181310,gm. Żurawica,przemyski,podkarpackie,12,12,9878.0,9735.0,3229.0,6648.0,0.0,6648.0,16.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,6648.0,0.0,6.0,6642.0,35.0,16.0,19.0,0.0,6607.0,4870.0,1737.0
181401,m. Przeworsk,przeworski,podkarpackie,14,14,11438.0,11281.0,3602.0,7835.0,9.0,7844.0,19.0,114.0,9.0,1.0,0.0,0.0,0.0,8.0,7844.0,8.0,3.0,7841.0,61.0,29.0,32.0,0.0,7780.0,5079.0,2701.0
181402,gm. Adamówka,przeworski,podkarpackie,5,5,3139.0,3079.0,1158.0,1981.0,2.0,1983.0,20.0,26.0,2.0,0.0,0.0,0.0,0.0,2.0,1983.0,2.0,0.0,1983.0,14.0,7.0,7.0,0.0,1969.0,1577.0,392.0
181403,gm. Gać,przeworski,podkarpackie,6,6,3451.0,3476.0,1039.0,2412.0,3.0,2415.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,2415.0,3.0,0.0,2415.0,16.0,9.0,7.0,0.0,2399.0,1959.0,440.0
181404,gm. Jawornik Polski,przeworski,podkarpackie,7,7,3439.0,3453.0,1106.0,2333.0,0.0,2333.0,23.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.0,0.0,0.0,2333.0,14.0,5.0,9.0,0.0,2319.0,1747.0,572.0
181405,gm. Kańczuga,przeworski,podkarpackie,12,12,9234.0,9272.0,3140.0,6094.0,0.0,6094.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,6093.0,0.0,0.0,6093.0,40.0,18.0,22.0,0.0,6053.0,4353.0,1700.0
181406,gm. Przeworsk,przeworski,podkarpackie,11,11,11178.0,11346.0,3104.0,8074.0,0.0,8074.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8074.0,0.0,0.0,8074.0,56.0,28.0,28.0,0.0,8018.0,6668.0,1350.0
181407,gm. Sieniawa,przeworski,podkarpackie,9,9,5448.0,5321.0,1876.0,3572.0,0.0,3572.0,23.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.0,0.0,0.0,3572.0,29.0,13.0,16.0,0.0,3543.0,2694.0,849.0
181408,gm. Tryńcza,przeworski,podkarpackie,9,9,6417.0,6369.0,1981.0,4436.0,0.0,4436.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.0,0.0,0.0,4436.0,23.0,15.0,8.0,0.0,4413.0,3842.0,571.0
181409,gm. Zarzecze,przeworski,podkarpackie,9,9,5464.0,5494.0,1523.0,3941.0,0.0,3941.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0,0.0,0.0,3941.0,27.0,11.0,16.0,0.0,3914.0,3196.0,718.0
181501,gm. Iwierzyce,ropczycko-sędziszowski,podkarpackie,9,9,5804.0,5851.0,1600.0,4204.0,2.0,4206.0,11.0,35.0,2.0,0.0,0.0,0.0,0.0,2.0,4206.0,2.0,0.0,4206.0,22.0,13.0,9.0,0.0,4184.0,3467.0,717.0
181502,gm. Ostrów,ropczycko-sędziszowski,podkarpackie,9,9,5595.0,5666.0,1648.0,3947.0,4.0,3951.0,7.0,38.0,4.0,1.0,0.0,0.0,0.0,3.0,3950.0,3.0,0.0,3950.0,22.0,9.0,13.0,0.0,3928.0,3296.0,632.0
181503,gm. Ropczyce,ropczycko-sędziszowski,podkarpackie,23,23,20450.0,20538.0,5692.0,14758.0,4.0,14762.0,60.0,137.0,4.0,1.0,0.0,0.0,0.0,3.0,14760.0,3.0,1.0,14759.0,124.0,64.0,60.0,0.0,14635.0,11413.0,3222.0
181504,gm. Sędziszów Małopolski,ropczycko-sędziszowski,podkarpackie,23,23,18086.0,18164.0,4891.0,13194.0,4.0,13198.0,54.0,135.0,4.0,0.0,0.0,0.0,0.0,4.0,13199.0,4.0,0.0,13199.0,108.0,49.0,59.0,0.0,13091.0,10598.0,2493.0
181505,gm. Wielopole Skrzyńskie,ropczycko-sędziszowski,podkarpackie,5,5,6062.0,6058.0,1873.0,4189.0,0.0,4189.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4189.0,0.0,0.0,4189.0,32.0,14.0,18.0,0.0,4157.0,3687.0,470.0
181601,m. Dynów,rzeszowski,podkarpackie,5,5,4739.0,4687.0,1430.0,3310.0,0.0,3310.0,15.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.0,0.0,0.0,3308.0,26.0,7.0,19.0,0.0,3282.0,2419.0,863.0
181602,gm. Błażowa,rzeszowski,podkarpackie,9,9,8210.0,8472.0,2266.0,5944.0,2.0,5946.0,9.0,51.0,2.0,0.0,0.0,0.0,0.0,2.0,5945.0,2.0,0.0,5945.0,29.0,15.0,14.0,0.0,5916.0,4761.0,1155.0
181603,gm. Boguchwała,rzeszowski,podkarpackie,12,12,15729.0,16164.0,3596.0,12133.0,4.0,12137.0,20.0,136.0,4.0,0.0,0.0,0.0,0.0,4.0,12136.0,4.0,0.0,12136.0,116.0,59.0,57.0,0.0,12020.0,8424.0,3596.0
181604,gm. Chmielnik,rzeszowski,podkarpackie,7,7,5311.0,5390.0,1341.0,3970.0,0.0,3970.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,0.0,0.0,3970.0,35.0,22.0,13.0,0.0,3935.0,3039.0,896.0
181605,gm. Dynów,rzeszowski,podkarpackie,10,10,5090.0,5151.0,1679.0,3411.0,0.0,3411.0,11.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3411.0,0.0,0.0,3411.0,18.0,6.0,12.0,0.0,3393.0,2822.0,571.0
181606,gm. Głogów Małopolski,rzeszowski,podkarpackie,18,18,14508.0,14776.0,3390.0,11118.0,7.0,11125.0,6.0,163.0,7.0,0.0,0.0,0.0,0.0,7.0,11124.0,7.0,0.0,11124.0,83.0,42.0,41.0,0.0,11041.0,8011.0,3030.0
181607,gm. Hyżne,rzeszowski,podkarpackie,8,8,5301.0,5317.0,1288.0,4013.0,1.0,4014.0,14.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,4014.0,1.0,0.0,4014.0,30.0,18.0,12.0,0.0,3984.0,3453.0,531.0
181608,gm. Kamień,rzeszowski,podkarpackie,6,6,5315.0,5209.0,1701.0,3614.0,1.0,3615.0,17.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,3615.0,1.0,0.0,3615.0,27.0,17.0,10.0,0.0,3588.0,3225.0,363.0
181609,gm. Krasne,rzeszowski,podkarpackie,6,6,9153.0,9415.0,1961.0,7192.0,3.0,7195.0,18.0,85.0,3.0,0.0,0.0,0.0,0.0,3.0,7195.0,3.0,0.0,7195.0,70.0,40.0,30.0,0.0,7125.0,4724.0,2401.0
181610,gm. Lubenia,rzeszowski,podkarpackie,5,5,4995.0,5033.0,1317.0,3678.0,0.0,3678.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3678.0,0.0,0.0,3678.0,23.0,13.0,10.0,0.0,3655.0,2847.0,808.0
181611,gm. Sokołów Małopolski,rzeszowski,podkarpackie,13,13,12786.0,12975.0,3352.0,9434.0,3.0,9437.0,12.0,96.0,3.0,0.0,0.0,0.0,0.0,3.0,9436.0,3.0,0.0,9436.0,52.0,27.0,25.0,0.0,9384.0,8073.0,1311.0
181612,gm. Świlcza,rzeszowski,podkarpackie,10,10,12233.0,12404.0,3197.0,9038.0,5.0,9043.0,23.0,76.0,5.0,0.0,0.0,0.0,0.0,5.0,9043.0,5.0,0.0,9043.0,77.0,51.0,26.0,0.0,8966.0,6324.0,2642.0
181613,gm. Trzebownisko,rzeszowski,podkarpackie,12,12,17373.0,18043.0,3739.0,13634.0,0.0,13634.0,25.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,13633.0,0.0,0.0,13633.0,123.0,52.0,71.0,0.0,13510.0,9559.0,3951.0
181614,gm. Tyczyn,rzeszowski,podkarpackie,6,6,8207.0,8433.0,1929.0,6278.0,2.0,6280.0,17.0,54.0,2.0,0.0,0.0,0.0,0.0,2.0,6280.0,2.0,0.0,6280.0,53.0,28.0,25.0,0.0,6227.0,4471.0,1756.0
181701,m. Sanok,sanocki,podkarpackie,22,22,26844.0,26119.0,9606.0,17240.0,14.0,17254.0,54.0,406.0,14.0,0.0,0.0,0.0,0.0,14.0,17254.0,14.0,0.0,17254.0,133.0,78.0,55.0,0.0,17121.0,9343.0,7778.0
181702,gm. Besko,sanocki,podkarpackie,4,4,3318.0,3255.0,1242.0,2076.0,3.0,2079.0,5.0,23.0,3.0,0.0,0.0,0.0,0.0,3.0,2079.0,3.0,0.0,2079.0,16.0,6.0,10.0,0.0,2063.0,1646.0,417.0
181703,gm. Bukowsko,sanocki,podkarpackie,6,6,4035.0,3994.0,1323.0,2712.0,0.0,2712.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0,0.0,0.0,2712.0,36.0,19.0,17.0,0.0,2676.0,2091.0,585.0
181704,gm. Komańcza,sanocki,podkarpackie,8,8,3689.0,3682.0,1660.0,2029.0,1.0,2030.0,5.0,81.0,1.0,0.0,0.0,0.0,0.0,1.0,2030.0,1.0,0.0,2030.0,15.0,9.0,6.0,0.0,2015.0,1069.0,946.0
181705,gm. Sanok,sanocki,podkarpackie,23,23,13707.0,13628.0,4666.0,9041.0,1.0,9042.0,7.0,118.0,1.0,0.0,0.0,0.0,0.0,1.0,9042.0,1.0,0.0,9042.0,63.0,20.0,43.0,0.0,8979.0,6892.0,2087.0
181706,gm. Tyrawa Wołoska,sanocki,podkarpackie,3,3,1502.0,1506.0,555.0,947.0,0.0,947.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,947.0,6.0,4.0,2.0,0.0,941.0,723.0,218.0
181707,gm. Zagórz,sanocki,podkarpackie,8,8,9842.0,9729.0,3465.0,6377.0,1.0,6378.0,29.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,6375.0,1.0,2.0,6373.0,37.0,22.0,15.0,0.0,6336.0,4676.0,1660.0
181708,gm. Zarszyn,sanocki,podkarpackie,8,8,6865.0,6911.0,2350.0,4515.0,1.0,4516.0,7.0,59.0,1.0,0.0,0.0,0.0,0.0,1.0,4516.0,1.0,0.0,4516.0,32.0,15.0,17.0,0.0,4484.0,3251.0,1233.0
181801,m. Stalowa Wola,stalowowolski,podkarpackie,40,40,42796.0,41402.0,14925.0,27872.0,17.0,27889.0,62.0,385.0,16.0,2.0,0.0,0.0,0.0,14.0,27884.0,14.0,0.0,27884.0,225.0,122.0,103.0,0.0,27659.0,17052.0,10607.0
181802,gm. Bojanów,stalowowolski,podkarpackie,11,11,5917.0,5814.0,2198.0,3719.0,0.0,3719.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3719.0,0.0,0.0,3719.0,16.0,11.0,5.0,0.0,3703.0,3104.0,599.0
181803,gm. Pysznica,stalowowolski,podkarpackie,10,10,9011.0,8839.0,3186.0,5825.0,11.0,5836.0,2.0,96.0,11.0,0.0,0.0,0.0,0.0,11.0,5836.0,11.0,0.0,5836.0,39.0,17.0,22.0,0.0,5797.0,4229.0,1568.0
181804,gm. Radomyśl nad Sanem,stalowowolski,podkarpackie,13,13,5426.0,5462.0,1851.0,3575.0,2.0,3577.0,5.0,62.0,2.0,0.0,0.0,0.0,0.0,2.0,3577.0,2.0,0.0,3577.0,23.0,9.0,14.0,0.0,3554.0,2731.0,823.0
181805,gm. Zaklików,stalowowolski,podkarpackie,8,8,6445.0,6342.0,2251.0,4194.0,1.0,4195.0,18.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,4194.0,0.0,0.0,4194.0,19.0,10.0,9.0,0.0,4175.0,3095.0,1080.0
181806,gm. Zaleszany,stalowowolski,podkarpackie,13,13,8388.0,8386.0,2614.0,5774.0,3.0,5777.0,10.0,36.0,3.0,0.0,0.0,0.0,0.0,3.0,5776.0,3.0,0.0,5776.0,55.0,22.0,33.0,0.0,5721.0,4336.0,1385.0
181901,gm. Czudec,strzyżowski,podkarpackie,8,8,8802.0,8916.0,2398.0,6404.0,3.0,6407.0,9.0,85.0,3.0,1.0,0.0,0.0,0.0,2.0,6406.0,2.0,0.0,6406.0,65.0,31.0,34.0,0.0,6341.0,4939.0,1402.0
181902,gm. Frysztak,strzyżowski,podkarpackie,11,11,7861.0,7790.0,2786.0,5075.0,4.0,5079.0,8.0,95.0,4.0,0.0,0.0,0.0,0.0,4.0,5079.0,4.0,0.0,5079.0,49.0,22.0,27.0,0.0,5030.0,4035.0,995.0
181903,gm. Niebylec,strzyżowski,podkarpackie,11,11,7884.0,7993.0,2157.0,5727.0,0.0,5727.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5727.0,0.0,0.0,5727.0,28.0,10.0,18.0,0.0,5699.0,4867.0,832.0
181904,gm. Strzyżów,strzyżowski,podkarpackie,22,22,15495.0,15341.0,5607.0,9888.0,0.0,9888.0,27.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,9888.0,0.0,2.0,9886.0,67.0,34.0,33.0,0.0,9819.0,7163.0,2656.0
181905,gm. Wiśniowa,strzyżowski,podkarpackie,13,13,6094.0,6143.0,2006.0,4088.0,2.0,4090.0,10.0,30.0,2.0,0.0,0.0,0.0,0.0,2.0,4090.0,2.0,0.0,4090.0,41.0,27.0,14.0,0.0,4049.0,3292.0,757.0
182001,gm. Baranów Sandomierski,tarnobrzeski,podkarpackie,14,14,8899.0,8728.0,3112.0,5787.0,2.0,5789.0,11.0,58.0,2.0,0.0,0.0,0.0,0.0,2.0,5788.0,2.0,0.0,5788.0,49.0,19.0,30.0,0.0,5739.0,4427.0,1312.0
182002,gm. Gorzyce,tarnobrzeski,podkarpackie,11,11,9724.0,9648.0,3338.0,6386.0,3.0,6389.0,13.0,38.0,3.0,0.0,0.0,0.0,0.0,3.0,6389.0,3.0,0.0,6389.0,42.0,19.0,23.0,0.0,6347.0,4446.0,1901.0
182003,gm. Grębów,tarnobrzeski,podkarpackie,8,8,7373.0,7756.0,2046.0,5327.0,2.0,5329.0,15.0,57.0,2.0,0.0,0.0,0.0,0.0,2.0,5329.0,2.0,0.0,5329.0,36.0,9.0,27.0,0.0,5293.0,4227.0,1066.0
182004,gm. Nowa Dęba,tarnobrzeski,podkarpackie,18,18,14169.0,14258.0,4961.0,9208.0,4.0,9212.0,21.0,399.0,4.0,0.0,0.0,0.0,0.0,4.0,9212.0,4.0,1.0,9211.0,70.0,35.0,35.0,0.0,9141.0,6507.0,2634.0
182101,gm. Baligród,leski,podkarpackie,3,3,2430.0,2493.0,807.0,1623.0,1.0,1624.0,4.0,51.0,1.0,0.0,0.0,0.0,0.0,1.0,1624.0,1.0,0.0,1624.0,17.0,11.0,6.0,0.0,1607.0,1163.0,444.0
182102,gm. Cisna,leski,podkarpackie,2,2,2116.0,2001.0,533.0,1583.0,0.0,1583.0,6.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.0,0.0,0.0,1583.0,30.0,19.0,11.0,0.0,1553.0,623.0,930.0
182103,gm. Lesko,leski,podkarpackie,15,15,8594.0,8416.0,3062.0,5532.0,1.0,5533.0,21.0,146.0,1.0,0.0,0.0,0.0,0.0,1.0,5533.0,1.0,0.0,5533.0,34.0,12.0,22.0,0.0,5499.0,3672.0,1827.0
182104,gm. Olszanica,leski,podkarpackie,5,5,4109.0,4042.0,1522.0,2587.0,0.0,2587.0,10.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.0,0.0,2586.0,15.0,11.0,4.0,0.0,2571.0,1725.0,846.0
182105,gm. Solina,leski,podkarpackie,8,8,5115.0,5461.0,992.0,4123.0,2.0,4125.0,11.0,948.0,2.0,0.0,0.0,0.0,0.0,2.0,4125.0,2.0,1.0,4124.0,25.0,13.0,12.0,0.0,4099.0,2698.0,1401.0
200101,m. Augustów,augustowski,podlaskie,21,21,21732.0,21896.0,7218.0,14514.0,9.0,14523.0,38.0,660.0,9.0,0.0,0.0,0.0,0.0,9.0,14522.0,9.0,2.0,14520.0,130.0,66.0,64.0,0.0,14390.0,8204.0,6186.0
200102,gm. Augustów,augustowski,podlaskie,10,10,5022.0,5008.0,1911.0,3111.0,0.0,3111.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,0.0,0.0,3111.0,14.0,7.0,7.0,0.0,3097.0,2401.0,696.0
200103,gm. Bargłów Kościelny,augustowski,podlaskie,4,4,3999.0,4040.0,1747.0,2252.0,0.0,2252.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,0.0,0.0,2252.0,9.0,4.0,5.0,0.0,2243.0,1729.0,514.0
200104,gm. Lipsk,augustowski,podlaskie,7,7,3977.0,3715.0,1661.0,2316.0,1.0,2317.0,9.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,2317.0,1.0,0.0,2317.0,14.0,6.0,8.0,0.0,2303.0,1755.0,548.0
200105,gm. Nowinka,augustowski,podlaskie,4,4,2371.0,2387.0,709.0,1662.0,0.0,1662.0,6.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.0,0.0,1.0,1661.0,11.0,1.0,10.0,0.0,1650.0,1082.0,568.0
200106,gm. Płaska,augustowski,podlaskie,4,4,2284.0,2306.0,683.0,1601.0,0.0,1601.0,3.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,0.0,0.0,1601.0,16.0,9.0,7.0,0.0,1585.0,983.0,602.0
200107,gm. Sztabin,augustowski,podlaskie,4,4,3699.0,3737.0,1509.0,2190.0,0.0,2190.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,2190.0,18.0,7.0,11.0,0.0,2172.0,1558.0,614.0
200201,gm. Choroszcz,białostocki,podlaskie,14,14,13889.0,13981.0,3755.0,10134.0,1.0,10135.0,10.0,119.0,1.0,0.0,0.0,0.0,0.0,1.0,10133.0,1.0,0.0,10133.0,102.0,48.0,54.0,0.0,10031.0,6106.0,3925.0
200202,gm. Czarna Białostocka,białostocki,podlaskie,7,7,7958.0,7947.0,2800.0,5157.0,1.0,5158.0,26.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,5157.0,1.0,0.0,5157.0,45.0,23.0,22.0,0.0,5112.0,3091.0,2021.0
200203,gm. Dobrzyniewo Duże,białostocki,podlaskie,9,9,7580.0,7712.0,2048.0,5532.0,0.0,5532.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5532.0,0.0,0.0,5532.0,51.0,22.0,29.0,0.0,5481.0,3522.0,1959.0
